frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
77,0,2.532,0.98,1,-0.146,0.134,-0.016,0.166,0.067,1.63,0.26,2.15,2.11,0.00,0.51,0.00,0.00,0.00,0.42,0.84,0.92,1.30,0.81,0.00,0.25,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
78,0,2.565,0.98,1,-0.149,0.135,-0.010,0.165,0.068,1.58,0.23,2.18,2.02,0.00,0.47,0.00,0.00,0.00,0.39,0.81,0.86,1.29,0.78,0.00,0.19,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
79,0,2.599,0.98,1,-0.140,0.148,-0.012,0.166,0.067,1.61,0.25,2.18,2.02,0.00,0.49,0.00,0.00,0.00,0.39,0.78,0.85,1.35,0.77,0.00,0.16,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
80,0,2.632,0.98,1,-0.140,0.145,-0.013,0.166,0.067,1.62,0.27,2.16,2.10,0.00,0.59,0.00,0.00,0.00,0.41,0.73,0.88,1.36,0.79,0.00,0.12,0.13,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
81,0,2.665,0.98,1,-0.140,0.143,-0.008,0.164,0.069,1.64,0.31,2.14,2.08,0.00,0.57,0.00,0.00,0.00,0.42,0.71,0.90,1.43,0.84,0.00,0.10,0.12,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
82,0,2.698,0.98,1,-0.140,0.141,-0.012,0.166,0.068,1.54,0.31,2.13,2.10,0.00,0.61,0.00,0.00,0.00,0.41,0.71,0.91,1.48,0.87,0.00,0.01,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
83,0,2.732,0.98,1,-0.143,0.136,-0.010,0.166,0.067,1.50,0.35,2.11,2.13,0.00,0.38,0.00,0.00,0.00,0.31,0.73,0.89,1.47,0.85,0.00,0.02,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
84,0,2.765,0.98,1,-0.146,0.131,-0.012,0.165,0.068,1.52,0.40,2.14,2.22,0.00,0.40,0.00,0.00,0.00,0.34,0.81,0.93,1.41,0.84,0.00,0.03,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
85,0,2.798,0.98,1,-0.150,0.136,-0.012,0.165,0.069,1.60,0.41,2.18,2.22,0.00,0.40,0.00,0.00,0.00,0.27,0.86,0.93,1.40,0.84,0.00,0.07,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
86,0,2.832,0.98,1,-0.144,0.137,-0.011,0.167,0.067,1.66,0.39,2.21,2.18,0.00,0.47,0.00,0.00,0.00,0.26,0.87,0.94,1.40,0.80,0.00,0.07,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
87,0,2.865,0.98,1,-0.147,0.138,-0.011,0.166,0.069,1.71,0.37,2.18,2.27,0.00,0.38,0.00,0.00,0.00,0.18,0.84,0.94,1.35,0.77,0.00,0.08,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
88,0,2.898,0.98,1,-0.147,0.138,-0.010,0.166,0.068,1.70,0.31,2.17,2.29,0.00,0.28,0.00,0.00,0.00,0.27,0.83,0.97,1.31,0.78,0.00,0.08,0.10,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
89,0,2.932,0.98,1,-0.153,0.129,-0.013,0.165,0.068,1.65,0.31,2.23,2.35,0.00,0.26,0.00,0.00,0.00,0.26,0.81,0.96,1.31,0.85,0.00,0.07,0.09,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
90,0,2.965,0.98,1,-0.153,0.130,-0.011,0.167,0.068,1.58,0.25,2.17,2.25,0.00,0.46,0.00,0.00,0.00,0.28,0.82,0.92,1.36,0.90,0.00,0.07,0.05,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
91,0,2.998,0.98,1,-0.157,0.138,-0.013,0.165,0.069,1.49,0.29,2.21,2.18,0.00,0.55,0.00,0.00,0.00,0.23,0.83,0.90,1.46,0.92,0.00,0.05,0.06,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
92,0,3.032,0.98,1,-0.157,0.139,-0.013,0.166,0.068,1.43,0.24,2.08,2.15,0.00,0.69,0.00,0.00,0.00,0.30,0.85,0.89,1.50,0.92,0.00,0.07,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
93,0,3.065,0.98,1,-0.158,0.138,-0.012,0.165,0.068,1.38,0.24,2.08,2.08,0.00,0.54,0.00,0.00,0.00,0.35,0.84,0.94,1.60,0.93,0.00,0.13,0.07,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
94,0,3.098,0.98,1,-0.149,0.146,-0.010,0.168,0.065,1.44,0.22,1.98,2.02,0.00,0.43,0.00,0.00,0.00,0.38,0.85,0.89,1.51,0.91,0.00,0.18,0.11,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
95,0,3.132,0.98,1,-0.151,0.142,-0.012,0.168,0.065,1.47,0.24,2.00,2.05,0.00,0.26,0.00,0.00,0.00,0.37,0.84,0.92,1.48,0.93,0.00,0.16,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
96,0,3.165,0.98,1,-0.147,0.141,-0.008,0.166,0.067,1.53,0.25,1.99,2.15,0.00,0.26,0.00,0.00,0.00,0.34,0.80,0.89,1.43,0.94,0.00,0.07,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
97,0,3.198,0.98,1,-0.144,0.146,-0.010,0.165,0.067,1.55,0.27,2.00,2.23,0.00,0.26,0.00,0.00,0.00,0.27,0.78,0.94,1.46,1.01,0.00,0.06,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
98,0,3.232,0.98,1,-0.141,0.139,-0.003,0.168,0.065,1.58,0.26,1.99,2.20,0.00,0.44,0.00,0.00,0.00,0.22,0.78,0.92,1.43,1.05,0.00,0.06,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
99,0,3.265,0.98,1,-0.141,0.134,-0.007,0.166,0.067,1.61,0.28,2.04,2.15,0.00,0.48,0.00,0.00,0.00,0.16,0.80,0.95,1.36,1.04,0.00,0.10,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
100,0,3.298,0.98,1,-0.140,0.135,-0.009,0.167,0.068,1.64,0.22,2.08,2.12,0.00,0.54,0.00,0.00,0.00,0.09,0.83,1.00,1.34,1.04,0.00,0.07,0.13,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
101,0,3.331,0.98,1,-0.143,0.138,-0.008,0.168,0.067,1.66,0.22,2.05,2.03,0.00,0.49,0.00,0.00,0.00,0.08,0.85,1.05,1.41,1.01,0.00,0.07,0.12,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
102,0,3.365,0.98,1,-0.144,0.136,-0.010,0.167,0.068,1.62,0.16,2.06,1.99,0.00,0.48,0.00,0.00,0.00,0.06,0.88,1.05,1.49,0.98,0.00,0.08,0.13,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
103,0,3.398,0.98,1,-0.147,0.139,-0.007,0.167,0.067,1.62,0.15,2.08,1.97,0.00,0.56,0.00,0.00,0.00,0.14,0.86,1.05,1.62,0.94,0.00,0.19,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
104,0,3.431,0.98,1,-0.145,0.145,-0.008,0.167,0.068,1.63,0.13,2.18,2.02,0.00,0.57,0.00,0.00,0.00,0.10,0.83,1.00,1.60,0.91,0.00,0.23,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
105,0,3.465,0.98,1,-0.142,0.144,-0.010,0.166,0.068,1.71,0.13,2.18,2.06,0.00,0.61,0.00,0.00,0.00,0.16,0.82,0.96,1.58,0.91,0.00,0.26,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
106,0,3.498,0.98,1,-0.141,0.134,-0.009,0.168,0.067,1.71,0.14,2.21,2.09,0.00,0.61,0.00,0.00,0.00,0.11,0.85,0.92,1.47,0.92,0.00,0.21,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
107,0,3.531,0.98,1,-0.140,0.142,-0.008,0.167,0.068,1.69,0.09,2.14,1.99,0.00,0.67,0.00,0.00,0.00,0.15,0.88,0.92,1.48,0.88,0.00,0.22,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
108,0,3.565,0.98,1,-0.140,0.148,-0.006,0.168,0.068,1.63,0.11,2.12,1.93,0.00,0.61,0.00,0.00,0.00,0.12,0.88,0.94,1.45,0.87,0.00,0.18,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
109,0,3.598,0.98,1,-0.141,0.149,-0.007,0.166,0.068,1.62,0.11,2.14,1.98,0.00,0.65,0.00,0.00,0.00,0.16,0.88,0.89,1.38,0.85,0.00,0.18,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
110,0,3.631,0.98,1,-0.140,0.149,-0.010,0.167,0.068,1.59,0.16,2.18,1.98,0.00,0.50,0.00,0.00,0.00,0.18,0.89,0.78,1.27,0.86,0.00,0.16,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
111,0,3.665,0.98,1,-0.145,0.149,-0.009,0.170,0.066,1.62,0.17,2.13,2.08,0.00,0.43,0.00,0.00,0.00,0.20,0.87,0.74,1.28,0.85,0.00,0.12,0.13,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
112,0,3.698,0.98,1,-0.147,0.145,-0.012,0.168,0.068,1.62,0.18,2.11,2.04,0.00,0.37,0.00,0.00,0.00,0.18,0.90,0.75,1.27,0.82,0.00,0.09,0.11,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
113,0,3.731,0.98,1,-0.146,0.143,-0.007,0.167,0.068,1.68,0.18,2.16,2.14,0.00,0.46,0.00,0.00,0.00,0.18,0.93,0.77,1.29,0.82,0.00,0.18,0.13,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
114,0,3.765,0.98,1,-0.145,0.143,-0.004,0.172,0.066,1.67,0.15,2.28,2.08,0.00,0.60,0.00,0.00,0.00,0.20,0.97,0.78,1.22,0.79,0.00,0.24,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
115,0,3.798,0.98,1,-0.142,0.142,-0.006,0.169,0.067,1.70,0.20,2.29,2.07,0.00,0.58,0.00,0.00,0.00,0.22,0.95,0.81,1.26,0.79,0.00,0.21,0.14,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
116,0,3.831,0.98,1,-0.141,0.149,-0.005,0.169,0.068,1.70,0.25,2.24,2.01,0.00,0.54,0.00,0.00,0.00,0.30,0.92,0.87,1.22,0.81,0.00,0.08,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
117,0,3.864,0.98,1,-0.134,0.148,-0.011,0.168,0.068,1.69,0.27,2.21,1.91,0.00,0.57,0.00,0.00,0.00,0.31,0.92,0.91,1.29,0.85,0.00,0.01,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
118,0,3.898,0.98,1,-0.137,0.152,-0.007,0.168,0.067,1.66,0.27,2.14,1.88,0.00,0.52,0.00,0.00,0.00,0.36,0.91,0.88,1.23,0.84,0.00,0.05,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
119,0,3.931,0.98,1,-0.135,0.152,-0.008,0.167,0.067,1.58,0.18,2.11,1.89,0.00,0.51,0.00,0.00,0.00,0.28,0.94,0.90,1.20,0.80,0.00,0.08,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
120,0,3.964,0.98,1,-0.140,0.150,-0.008,0.168,0.068,1.56,0.18,2.01,2.10,0.00,0.36,0.00,0.00,0.00,0.22,0.92,0.85,1.12,0.78,0.00,0.11,0.12,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
121,0,3.998,0.98,1,-0.146,0.146,-0.012,0.168,0.068,1.45,0.11,1.96,2.29,0.00,0.45,0.00,0.00,0.00,0.14,0.94,0.88,1.17,0.79,0.00,0.09,0.07,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
122,0,4.031,0.98,1,-0.143,0.145,-0.013,0.167,0.069,1.48,0.16,1.95,2.48,0.00,0.50,0.00,0.00,0.00,0.10,0.90,0.88,1.23,0.81,0.00,0.07,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
123,0,4.064,0.98,1,-0.143,0.146,-0.013,0.168,0.069,1.43,0.13,1.98,2.56,0.00,0.70,0.00,0.00,0.00,0.10,0.88,0.94,1.29,0.79,0.00,0.09,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
124,0,4.098,0.98,1,-0.148,0.144,-0.012,0.166,0.069,1.49,0.12,1.98,2.54,0.00,0.62,0.00,0.00,0.00,0.11,0.81,0.94,1.33,0.81,0.00,0.06,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
125,0,4.131,0.98,1,-0.146,0.145,-0.013,0.167,0.069,1.42,0.05,1.94,2.57,0.00,0.48,0.00,0.00,0.00,0.17,0.81,0.94,1.38,0.84,0.00,0.04,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
126,0,4.164,0.98,1,-0.146,0.143,-0.015,0.166,0.070,1.36,0.07,1.88,2.53,0.00,0.20,0.00,0.00,0.00,0.23,0.77,0.89,1.34,0.85,0.00,0.00,0.04,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
127,0,4.198,0.98,1,-0.141,0.145,-0.016,0.169,0.070,1.32,0.09,1.86,2.50,0.00,0.20,0.00,0.00,0.00,0.30,0.82,0.91,1.33,0.83,0.00,0.00,0.05,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
128,0,4.231,0.98,1,-0.147,0.142,-0.017,0.166,0.072,1.34,0.14,1.88,2.45,0.00,0.23,0.00,0.00,0.00,0.30,0.85,0.91,1.32,0.78,0.00,0.01,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
129,0,4.264,0.98,1,-0.146,0.145,-0.018,0.166,0.072,1.29,0.13,1.91,2.42,0.00,0.35,0.00,0.00,0.00,0.25,0.88,0.92,1.35,0.79,0.00,0.03,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
130,0,4.298,0.98,1,-0.144,0.148,-0.015,0.167,0.071,1.25,0.12,1.98,2.41,0.00,0.35,0.00,0.00,0.00,0.22,0.89,0.89,1.33,0.82,0.00,0.03,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
131,0,4.331,0.98,1,-0.150,0.142,-0.015,0.165,0.072,1.26,0.15,1.98,2.29,0.00,0.24,0.00,0.00,0.00,0.19,0.87,0.79,1.31,0.81,0.00,0.02,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
132,0,4.364,0.98,1,-0.150,0.144,-0.014,0.167,0.071,1.33,0.19,1.99,2.22,0.00,0.16,0.00,0.00,0.00,0.23,0.89,0.82,1.24,0.79,0.00,0.00,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
133,0,4.398,0.98,1,-0.147,0.141,-0.014,0.164,0.072,1.39,0.28,1.97,2.11,0.00,0.04,0.00,0.00,0.00,0.18,0.89,0.85,1.19,0.78,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
134,0,4.431,0.98,1,-0.152,0.141,-0.013,0.166,0.072,1.45,0.29,1.99,2.10,0.00,0.13,0.00,0.00,0.00,0.20,0.90,0.90,1.14,0.82,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
135,0,4.464,0.98,1,-0.155,0.143,-0.013,0.164,0.072,1.52,0.32,2.07,2.17,0.00,0.33,0.00,0.00,0.00,0.26,0.86,0.94,1.24,0.85,0.00,0.00,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
136,0,4.497,0.98,1,-0.153,0.140,-0.014,0.167,0.072,1.58,0.32,2.12,2.29,0.00,0.50,0.00,0.00,0.00,0.33,0.84,0.92,1.26,0.88,0.00,0.00,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
137,0,4.531,0.98,1,-0.153,0.139,-0.015,0.166,0.070,1.62,0.37,2.13,2.26,0.00,0.50,0.00,0.00,0.00,0.38,0.82,0.96,1.32,0.87,0.00,0.00,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
138,0,4.564,0.98,1,-0.148,0.142,-0.016,0.166,0.071,1.62,0.37,2.06,2.25,0.00,0.41,0.00,0.00,0.00,0.37,0.84,0.94,1.23,0.87,0.00,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
139,0,4.597,0.98,1,-0.148,0.144,-0.015,0.167,0.071,1.59,0.36,2.00,2.19,0.00,0.43,0.00,0.00,0.00,0.32,0.86,1.00,1.17,0.85,0.00,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
140,0,4.631,0.98,1,-0.149,0.141,-0.015,0.166,0.072,1.56,0.34,2.03,2.37,0.00,0.51,0.00,0.00,0.00,0.31,0.86,1.02,1.12,0.85,0.00,0.06,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
141,0,4.664,0.98,1,-0.144,0.142,-0.016,0.167,0.070,1.59,0.34,1.98,2.36,0.00,0.62,0.00,0.00,0.00,0.24,0.85,1.04,1.05,0.83,0.00,0.03,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
142,0,4.697,0.98,1,-0.149,0.145,-0.016,0.166,0.071,1.59,0.25,1.95,2.42,0.00,0.62,0.00,0.00,0.00,0.25,0.82,1.00,1.06,0.83,0.00,0.03,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
143,0,4.731,0.98,1,-0.137,0.153,-0.011,0.167,0.070,1.60,0.20,1.89,2.36,0.00,0.63,0.00,0.00,0.00,0.17,0.81,0.97,1.00,0.84,0.00,0.01,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
144,0,4.764,0.98,1,-0.145,0.146,-0.011,0.167,0.070,1.56,0.18,1.90,2.49,0.00,0.51,0.00,0.00,0.00,0.18,0.80,0.93,1.00,0.85,0.00,0.04,0.05,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
145,0,4.797,0.98,1,-0.144,0.141,-0.010,0.168,0.069,1.57,0.26,1.92,2.53,0.00,0.43,0.00,0.00,0.00,0.12,0.75,0.88,0.97,0.85,0.00,0.05,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
146,0,4.831,0.98,1,-0.145,0.145,-0.008,0.167,0.069,1.54,0.30,1.95,2.50,0.00,0.31,0.00,0.00,0.00,0.14,0.76,0.87,1.03,0.83,0.00,0.09,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
147,0,4.864,0.98,1,-0.132,0.145,-0.008,0.168,0.069,1.53,0.33,1.98,2.34,0.00,0.33,0.00,0.00,0.00,0.10,0.74,0.89,1.12,0.83,0.00,0.10,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
148,0,4.897,0.98,1,-0.130,0.145,-0.010,0.166,0.070,1.47,0.33,1.94,2.25,0.00,0.30,0.00,0.00,0.00,0.12,0.74,0.88,1.12,0.81,0.00,0.11,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
149,0,4.931,0.98,1,-0.134,0.144,-0.010,0.167,0.070,1.48,0.32,1.94,2.32,0.00,0.40,0.00,0.00,0.00,0.13,0.67,0.85,1.12,0.80,0.00,0.08,0.04,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
150,0,4.964,0.98,1,-0.135,0.151,-0.008,0.166,0.069,1.57,0.39,1.98,2.45,0.00,0.42,0.00,0.00,0.00,0.14,0.66,0.83,1.11,0.78,0.00,0.05,0.04,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
151,0,4.997,0.98,1,-0.138,0.155,-0.009,0.168,0.069,1.63,0.45,2.10,2.51,0.00,0.41,0.00,0.00,0.00,0.12,0.71,0.93,1.19,0.79,0.00,0.01,0.03,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
152,0,5.031,0.98,1,-0.132,0.157,-0.007,0.165,0.070,1.69,0.59,2.13,2.47,0.00,0.44,0.00,0.00,0.00,0.08,0.72,0.92,1.20,0.78,0.00,0.05,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
153,0,5.064,0.98,1,-0.140,0.153,-0.008,0.169,0.068,1.63,0.52,2.16,2.41,0.00,0.48,0.00,0.00,0.00,0.15,0.78,0.95,1.24,0.82,0.00,0.06,0.05,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
154,0,5.097,0.98,1,-0.139,0.148,-0.008,0.166,0.070,1.67,0.57,2.10,2.34,0.00,0.55,0.00,0.00,0.00,0.13,0.78,0.87,1.25,0.84,0.00,0.10,0.05,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
