frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
223,0,7.403,0.98,1,-0.093,0.180,-0.010,0.168,0.008,1.12,0.65,2.38,0.97,0.00,0.14,0.00,0.00,0.00,1.03,0.76,1.23,0.41,1.02,0.00,0.25,0.61,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
224,0,7.437,0.98,1,-0.093,0.180,-0.014,0.177,0.001,0.99,0.66,2.45,0.83,0.00,0.15,0.00,0.00,0.00,0.98,0.73,1.16,0.46,0.97,0.00,0.32,0.59,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
225,0,7.470,0.98,1,-0.088,0.191,-0.003,0.156,0.016,0.94,0.72,2.48,0.78,0.00,0.21,0.00,0.00,0.00,1.03,0.71,1.21,0.43,0.97,0.00,0.26,0.54,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
226,0,7.503,0.98,1,-0.089,0.182,-0.010,0.174,0.004,0.97,0.67,2.40,0.89,0.00,0.28,0.00,0.00,0.00,0.91,0.70,1.16,0.47,0.93,0.00,0.24,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
227,0,7.537,0.98,1,-0.088,0.180,-0.003,0.176,0.007,1.06,0.75,2.34,1.00,0.00,0.24,0.00,0.00,0.00,0.94,0.73,1.20,0.41,0.94,0.00,0.18,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
228,0,7.570,0.98,1,-0.075,0.197,0.007,0.148,0.022,1.11,0.74,2.32,1.10,0.00,0.15,0.00,0.00,0.00,0.82,0.68,1.17,0.42,0.95,0.00,0.20,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
229,0,7.603,0.98,1,-0.086,0.183,-0.007,0.169,0.009,1.12,0.80,2.34,0.99,0.00,0.11,0.00,0.00,0.00,0.87,0.64,1.17,0.42,0.97,0.00,0.29,0.57,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
230,0,7.637,0.98,1,-0.081,0.184,-0.010,0.174,0.002,1.14,0.73,2.36,0.90,0.00,0.11,0.00,0.00,0.00,0.84,0.61,1.14,0.35,0.88,0.00,0.36,0.57,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
231,0,7.670,0.98,1,-0.088,0.181,-0.004,0.177,0.004,1.17,0.79,2.40,1.01,0.00,0.07,0.00,0.00,0.00,0.81,0.62,1.19,0.42,0.92,0.00,0.34,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
232,0,7.703,0.98,1,-0.082,0.192,0.005,0.147,0.022,1.18,0.77,2.46,1.10,0.00,0.16,0.00,0.00,0.00,0.76,0.60,1.18,0.51,0.97,0.00,0.29,0.53,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
233,0,7.737,0.98,1,-0.079,0.191,-0.003,0.170,0.006,1.17,0.78,2.48,1.04,0.00,0.16,0.00,0.00,0.00,0.76,0.52,1.19,0.58,1.06,0.00,0.26,0.53,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
234,0,7.770,0.98,1,-0.081,0.186,-0.012,0.175,0.002,1.22,0.78,2.48,0.92,0.00,0.17,0.00,0.00,0.00,0.74,0.46,1.13,0.57,1.02,0.00,0.25,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
235,0,7.803,0.98,1,-0.077,0.190,-0.008,0.153,0.018,1.26,0.78,2.40,0.95,0.00,0.12,0.00,0.00,0.00,0.82,0.45,1.13,0.50,0.97,0.00,0.30,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
236,0,7.837,0.98,1,-0.074,0.195,-0.006,0.171,0.004,1.25,0.74,2.38,0.89,0.00,0.12,0.00,0.00,0.00,0.84,0.47,1.13,0.41,0.88,0.00,0.28,0.50,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
237,0,7.870,0.98,1,-0.080,0.188,-0.013,0.177,-0.001,1.20,0.72,2.42,0.79,0.00,0.11,0.00,0.00,0.00,0.82,0.48,1.17,0.38,0.89,0.00,0.30,0.53,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
238,0,7.903,0.98,1,-0.079,0.196,-0.004,0.155,0.014,1.18,0.70,2.44,0.72,0.00,0.09,0.00,0.00,0.00,0.82,0.48,1.14,0.37,0.91,0.00,0.33,0.53,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
239,0,7.937,0.98,1,-0.077,0.188,-0.007,0.175,0.003,1.22,0.74,2.46,0.82,0.00,0.09,0.00,0.00,0.00,0.76,0.49,1.11,0.43,1.01,0.00,0.29,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
240,0,7.970,0.98,1,-0.079,0.197,-0.002,0.151,0.019,1.17,0.72,2.42,0.85,0.00,0.13,0.00,0.00,0.00,0.80,0.48,1.03,0.45,0.97,0.00,0.31,0.55,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
241,0,8.003,0.98,1,-0.074,0.191,-0.002,0.170,0.006,1.14,0.71,2.46,0.78,0.00,0.04,0.00,0.00,0.00,0.78,0.47,1.02,0.51,0.94,0.00,0.27,0.56,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
242,0,8.037,0.98,1,-0.079,0.189,-0.012,0.176,0.001,1.13,0.70,2.43,0.83,0.00,0.06,0.00,0.00,0.00,0.80,0.49,1.05,0.57,0.91,0.00,0.34,0.53,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
243,0,8.070,0.98,1,-0.077,0.195,-0.007,0.152,0.018,1.16,0.71,2.41,0.79,0.00,0.11,0.00,0.00,0.00,0.86,0.50,1.10,0.61,0.89,0.00,0.41,0.54,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
244,0,8.104,0.98,1,-0.076,0.191,-0.006,0.171,0.004,1.19,0.75,2.43,0.81,0.00,0.11,0.00,0.00,0.00,0.84,0.50,1.11,0.57,0.91,0.00,0.29,0.52,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
245,0,8.137,0.98,1,-0.082,0.188,-0.010,0.176,-0.000,1.20,0.73,2.46,0.82,0.00,0.13,0.00,0.00,0.00,0.84,0.51,1.12,0.60,0.90,0.00,0.25,0.54,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
246,0,8.170,0.98,1,-0.075,0.196,-0.003,0.153,0.016,1.21,0.78,2.49,0.77,0.00,0.15,0.00,0.00,0.00,0.88,0.52,1.06,0.58,0.89,0.00,0.23,0.52,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
247,0,8.204,0.98,1,-0.079,0.193,-0.006,0.172,0.004,1.21,0.76,2.44,0.75,0.00,0.15,0.00,0.00,0.00,0.85,0.56,1.02,0.60,0.84,0.00,0.27,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
248,0,8.237,0.98,1,-0.088,0.186,-0.007,0.174,0.008,1.13,0.77,2.43,0.66,0.00,0.12,0.00,0.00,0.00,0.77,0.54,0.97,0.51,0.88,0.00,0.33,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
249,0,8.270,0.98,1,-0.076,0.201,0.005,0.148,0.021,1.06,0.73,2.42,0.62,0.00,0.00,0.00,0.00,0.00,0.72,0.51,0.95,0.52,0.88,0.00,0.29,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
250,0,8.304,0.98,1,-0.080,0.198,0.001,0.170,0.005,1.09,0.77,2.41,0.54,0.00,0.01,0.00,0.00,0.00,0.73,0.47,0.99,0.45,0.92,0.00,0.39,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
251,0,8.337,0.98,1,-0.083,0.190,-0.009,0.175,0.001,1.19,0.83,2.39,0.63,0.00,0.01,0.00,0.00,0.00,0.73,0.47,0.98,0.46,0.91,0.00,0.41,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
252,0,8.370,0.98,1,-0.074,0.203,-0.003,0.151,0.018,1.23,0.80,2.36,0.70,0.00,0.07,0.00,0.00,0.00,0.67,0.49,1.02,0.37,0.96,0.00,0.55,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
253,0,8.404,0.98,1,-0.079,0.197,0.000,0.170,0.005,1.19,0.73,2.37,0.77,0.00,0.08,0.00,0.00,0.00,0.70,0.54,1.02,0.38,0.93,0.00,0.55,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
254,0,8.437,0.98,1,-0.081,0.190,-0.013,0.175,0.002,1.19,0.72,2.31,0.70,0.00,0.08,0.00,0.00,0.00,0.79,0.55,1.01,0.42,0.98,0.00,0.61,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
255,0,8.470,0.98,1,-0.077,0.200,-0.001,0.152,0.018,1.19,0.76,2.30,0.74,0.00,0.05,0.00,0.00,0.00,0.86,0.59,0.98,0.50,0.97,0.00,0.56,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
256,0,8.504,0.98,1,-0.080,0.195,0.001,0.169,0.005,1.26,0.80,2.31,0.70,0.00,0.05,0.00,0.00,0.00,0.89,0.56,0.97,0.56,0.98,0.00,0.59,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
257,0,8.537,0.98,1,-0.081,0.189,-0.009,0.174,0.002,1.20,0.76,2.37,0.57,0.00,0.05,0.00,0.00,0.00,0.83,0.54,1.01,0.46,0.90,0.00,0.48,0.50,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
258,0,8.570,0.98,1,-0.087,0.190,-0.008,0.175,0.008,1.30,0.75,2.41,0.66,0.00,0.02,0.00,0.00,0.00,0.73,0.51,1.00,0.43,0.87,0.00,0.43,0.46,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
259,0,8.604,0.98,1,-0.079,0.196,0.002,0.151,0.019,1.20,0.74,2.39,0.65,0.00,0.03,0.00,0.00,0.00,0.59,0.52,0.95,0.35,0.89,0.00,0.42,0.44,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
260,0,8.637,0.98,1,-0.080,0.196,-0.001,0.170,0.006,1.22,0.70,2.37,0.65,0.00,0.03,0.00,0.00,0.00,0.63,0.58,0.97,0.43,0.86,0.00,0.51,0.50,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
261,0,8.670,0.98,1,-0.083,0.192,-0.013,0.174,0.003,1.08,0.63,2.36,0.39,0.00,0.04,0.00,0.00,0.00,0.71,0.56,1.02,0.51,0.90,0.00,0.46,0.54,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
262,0,8.704,0.98,1,-0.086,0.189,-0.009,0.176,0.000,1.22,0.64,2.34,0.56,0.00,0.01,0.00,0.00,0.00,0.71,0.54,1.07,0.67,0.96,0.00,0.37,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
263,0,8.737,0.98,1,-0.080,0.195,0.000,0.153,0.016,1.16,0.63,2.32,0.60,0.00,0.10,0.00,0.00,0.00,0.65,0.50,1.06,0.65,1.04,0.00,0.31,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
264,0,8.770,0.98,1,-0.087,0.190,-0.004,0.171,0.004,1.15,0.67,2.32,0.70,0.00,0.09,0.00,0.00,0.00,0.64,0.53,1.01,0.49,1.02,0.00,0.27,0.52,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
265,0,8.804,0.98,1,-0.088,0.184,-0.009,0.176,-0.001,1.07,0.69,2.34,0.78,0.00,0.09,0.00,0.00,0.00,0.68,0.57,1.08,0.44,1.03,0.00,0.24,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
266,0,8.837,0.98,1,-0.081,0.191,0.003,0.153,0.015,1.07,0.71,2.38,0.84,0.00,0.13,0.00,0.00,0.00,0.71,0.54,0.98,0.46,1.01,0.00,0.20,0.50,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
267,0,8.871,0.98,1,-0.086,0.185,-0.003,0.169,0.005,1.08,0.67,2.37,0.85,0.00,0.13,0.00,0.00,0.00,0.67,0.55,0.99,0.52,1.05,0.00,0.19,0.50,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
268,0,8.904,0.98,1,-0.085,0.189,-0.006,0.174,-0.000,1.12,0.64,2.35,0.84,0.00,0.13,0.00,0.00,0.00,0.70,0.55,0.95,0.48,1.01,0.00,0.19,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
269,0,8.937,0.98,1,-0.078,0.199,0.006,0.153,0.015,1.05,0.63,2.39,0.81,0.00,0.17,0.00,0.00,0.00,0.69,0.58,0.99,0.48,1.03,0.00,0.22,0.53,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
270,0,8.971,0.98,1,-0.082,0.193,-0.002,0.169,0.005,1.00,0.62,2.38,0.83,0.00,0.21,0.00,0.00,0.00,0.68,0.58,1.00,0.43,0.95,0.00,0.19,0.53,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
271,0,9.004,0.98,1,-0.083,0.191,-0.006,0.175,-0.001,1.01,0.63,2.41,0.77,0.00,0.21,0.00,0.00,0.00,0.66,0.57,1.00,0.45,0.96,0.00,0.23,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
272,0,9.037,0.98,1,-0.077,0.200,0.007,0.153,0.014,1.06,0.64,2.38,0.77,0.00,0.10,0.00,0.00,0.00,0.60,0.60,1.01,0.41,0.98,0.00,0.27,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
273,0,9.071,0.98,1,-0.080,0.192,0.000,0.170,0.003,1.12,0.68,2.37,0.90,0.00,0.07,0.00,0.00,0.00,0.61,0.65,0.95,0.38,0.99,0.00,0.36,0.41,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
274,0,9.104,0.98,1,-0.083,0.193,0.004,0.172,0.007,1.05,0.66,2.38,0.78,0.00,0.07,0.00,0.00,0.00,0.58,0.68,0.91,0.38,1.05,0.00,0.37,0.43,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
275,0,9.137,0.98,1,-0.070,0.203,0.015,0.145,0.020,1.01,0.65,2.43,0.73,0.00,0.04,0.00,0.00,0.00,0.64,0.64,0.93,0.46,1.06,0.00,0.25,0.45,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
276,0,9.171,0.98,1,-0.080,0.196,0.006,0.167,0.004,1.01,0.62,2.45,0.64,0.00,0.04,0.00,0.00,0.00,0.63,0.60,1.01,0.59,1.16,0.00,0.25,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
277,0,9.204,0.98,1,-0.083,0.193,0.000,0.173,-0.002,1.00,0.59,2.42,0.62,0.00,0.04,0.00,0.00,0.00,0.62,0.54,1.01,0.62,1.15,0.00,0.25,0.55,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
278,0,9.237,0.98,1,-0.084,0.197,0.004,0.174,-0.005,1.17,0.65,2.34,0.76,0.00,0.01,0.00,0.00,0.00,0.69,0.58,1.11,0.60,1.08,0.00,0.32,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
279,0,9.271,0.98,1,-0.078,0.205,0.014,0.151,0.012,1.17,0.70,2.40,0.82,0.00,0.04,0.00,0.00,0.00,0.72,0.56,1.07,0.61,1.04,0.00,0.37,0.50,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
280,0,9.304,0.98,1,-0.081,0.196,0.005,0.168,0.003,1.22,0.71,2.40,0.81,0.00,0.04,0.00,0.00,0.00,0.81,0.57,1.09,0.58,1.01,0.00,0.44,0.50,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
281,0,9.337,0.98,1,-0.079,0.196,0.002,0.172,-0.003,1.15,0.68,2.45,0.60,0.00,0.03,0.00,0.00,0.00,0.82,0.52,1.01,0.60,1.08,0.00,0.41,0.56,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
282,0,9.371,0.98,1,-0.077,0.198,0.007,0.172,-0.005,1.18,0.63,2.48,0.49,0.00,0.00,0.00,0.00,0.00,0.86,0.52,1.06,0.62,1.09,0.00,0.36,0.57,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
283,0,9.404,0.98,1,-0.081,0.203,0.009,0.174,-0.007,1.19,0.72,2.52,0.73,0.00,0.10,0.00,0.00,0.00,0.81,0.54,1.06,0.63,1.05,0.00,0.27,0.52,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
284,0,9.437,0.98,1,-0.070,0.210,0.014,0.148,0.011,1.14,0.71,2.52,0.92,0.00,0.16,0.00,0.00,0.00,0.73,0.54,1.00,0.62,1.04,0.00,0.26,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
285,0,9.471,0.98,1,-0.083,0.198,0.005,0.167,0.002,1.16,0.69,2.44,1.07,0.00,0.19,0.00,0.00,0.00,0.69,0.57,0.99,0.55,1.08,0.00,0.29,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
286,0,9.504,0.98,1,-0.081,0.200,0.004,0.173,-0.004,1.05,0.56,2.40,0.87,0.00,0.15,0.00,0.00,0.01,0.86,0.40,0.88,0.45,1.02,0.00,0.26,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
287,0,9.537,0.98,1,-0.081,0.208,0.014,0.173,-0.010,0.94,0.33,2.25,0.55,0.17,0.22,0.00,0.14,0.39,1.18,0.23,0.77,0.28,0.94,0.00,0.19,0.56,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
288,0,9.571,0.98,1,-0.075,0.243,0.025,0.170,-0.012,0.75,0.14,2.08,0.23,0.52,0.46,0.00,0.41,0.91,1.29,0.07,0.73,0.34,0.82,0.00,0.03,0.62,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
289,0,9.604,0.98,1,-0.087,0.243,0.028,0.174,-0.003,0.45,0.00,1.85,0.01,1.03,0.90,0.00,0.74,1.53,1.21,0.05,0.85,0.49,0.81,0.00,0.00,0.63,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
290,0,9.638,0.98,1,-0.065,0.238,0.036,0.155,0.012,0.20,0.00,1.70,0.00,1.38,1.19,0.00,0.93,1.85,0.98,0.07,1.03,0.64,0.81,0.00,0.00,0.58,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
291,0,9.671,0.98,1,-0.053,0.231,0.043,0.155,0.020,0.04,0.00,1.62,0.00,1.61,1.36,0.00,1.03,2.05,0.88,0.04,1.04,0.59,0.82,0.00,0.00,0.49,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
292,0,9.704,0.98,1,-0.054,0.239,0.056,0.149,0.023,0.04,0.00,1.51,0.05,1.70,1.23,0.00,1.08,2.11,0.83,0.03,0.99,0.54,0.83,0.00,0.00,0.43,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00
293,0,9.738,0.98,1,-0.072,0.260,0.060,0.146,0.025,0.03,0.00,1.48,0.07,1.80,1.23,0.00,1.16,2.14,0.92,0.02,0.89,0.61,0.81,0.00,0.00,0.40,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00
294,0,9.771,0.98,1,-0.066,0.265,0.062,0.147,0.025,0.00,0.00,1.40,0.07,1.84,1.12,0.00,1.23,2.16,0.95,0.04,0.85,0.70,0.77,0.00,0.00,0.38,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00
295,0,9.804,0.98,1,-0.067,0.268,0.065,0.146,0.025,0.00,0.00,1.48,0.03,1.90,1.16,0.00,1.28,2.22,0.94,0.07,0.82,0.75,0.77,0.00,0.00,0.41,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00
296,0,9.838,0.98,1,-0.071,0.269,0.067,0.145,0.025,0.01,0.00,1.52,0.02,1.94,1.07,0.00,1.33,2.24,0.91,0.06,0.77,0.69,0.82,0.00,0.00,0.44,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00
297,0,9.871,0.98,1,-0.051,0.250,0.065,0.146,0.024,0.07,0.00,1.62,0.07,2.00,1.05,0.00,1.34,2.24,0.95,0.03,0.75,0.64,0.87,0.00,0.00,0.46,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
298,0,9.904,0.98,1,-0.049,0.250,0.068,0.148,0.023,0.08,0.00,1.59,0.05,2.03,0.96,0.00,1.41,2.25,1.03,0.00,0.71,0.58,0.94,0.00,0.00,0.46,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
299,0,9.938,0.98,1,-0.054,0.247,0.068,0.146,0.023,0.12,0.00,1.54,0.09,2.12,1.02,0.00,1.48,2.26,1.06,0.01,0.82,0.55,0.95,0.00,0.00,0.46,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
300,0,9.971,0.98,1,-0.057,0.248,0.069,0.147,0.022,0.06,0.00,1.48,0.06,2.20,1.09,0.00,1.54,2.25,1.08,0.00,0.82,0.58,0.97,0.00,0.00,0.49,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
